"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000170802.16",963.788945833313,1.13243415598923,0.0582729987087481,19.4332569300098,4.03902163061437e-84,9.5209502965451e-83,"FOXN2"
"ENSG00000168496.4",2407.69093731188,1.11196467448295,0.0572223755313227,19.4323403067087,4.1118044468933e-84,9.68772819461466e-83,"FEN1"
"ENSG00000171867.17",5250.56136089518,1.2493586075344,0.0643207475360307,19.4238819571328,4.84828394001287e-84,1.14172896912293e-82,"PRNP"
"ENSG00000181751.10",2419.4273422955,-1.38118243977718,0.0711141277324998,-19.4220541517796,5.02396686330806e-84,1.18251682038782e-82,"MACIR"
"ENSG00000142731.11",709.577896655383,1.19591535928854,0.0615828014461297,19.4196322870222,5.2665660194829e-84,1.23900707336498e-82,"PLK4"
"ENSG00000130513.6",1322.09227989703,-2.6758207059503,0.137826225447058,-19.4144524909604,5.82535667534779e-84,1.36911672635441e-82,"GDF15"
"ENSG00000122711.9",34.2199209644231,-4.10880375757029,0.211682687192291,-19.4102021854904,6.32776031179345e-84,1.48646259107633e-82,"SPINK4"
"ENSG00000183696.14",702.181759274948,1.443523926359,0.0744037563004565,19.4012237840489,7.53560315915257e-84,1.7684562394218e-82,"UPP1"
"ENSG00000137726.17",307.158392499933,1.45578396252991,0.075070233393316,19.3922930131656,8.96497117693755e-84,2.10183176260876e-82,"FXYD6"
"ENSG00000265190.7",193.872623553238,3.06094771637595,0.157847849464479,19.3917606528099,9.05824820702825e-84,2.12265691522632e-82,"ANXA8"
"ENSG00000249242.8",4463.94505591672,-2.85600744444025,0.147317081439197,-19.3868044122163,9.97446144957668e-84,2.33506206748141e-82,"TMEM150C"
"ENSG00000115705.22",144.842680441789,-1.95297299229956,0.100743503974485,-19.3855972370603,1.02112745110497e-83,2.38932800592948e-82,"TPO"
"ENSG00000106927.12",122.976063248435,-2.94840127522906,0.15213306311571,-19.3804109037531,1.12941550429844e-83,2.64011946830784e-82,"AMBP"
"ENSG00000154479.13",57.5810941398178,-1.74292019254128,0.0899363383404723,-19.3794880323358,1.14985151557009e-83,2.68657370029353e-82,"CFAP210"
"ENSG00000256762.1",4.95545102551711,-4.16611797064283,0.215132681394548,-19.3653420932464,1.51346267906457e-83,3.53440229072244e-82,"STH"
"ENSG00000161888.11",700.695276979494,1.50098739617549,0.0775100137586106,19.3650771479672,1.52126849171002e-83,3.55089234283778e-82,"SPC24"
"ENSG00000178882.15",402.140316785013,2.37064824624166,0.122432302954933,19.3629310976392,1.58599328872704e-83,3.70015958706099e-82,"RFLNA"
"ENSG00000139631.19",1526.31706989534,-1.56606993211292,0.0808857409723588,-19.3615081383515,1.63041673285295e-83,3.80194047626204e-82,"CSAD"
"ENSG00000198718.13",1595.99268224697,-1.02848733847353,0.0531216385702209,-19.3609867119213,1.64700403686825e-83,3.83874298661467e-82,"TOGARAM1"
"ENSG00000095015.6",5917.36350079923,-1.36195384288961,0.0703460426664429,-19.3607741283691,1.65381481629953e-83,3.85273410575845e-82,"MAP3K1"
"ENSG00000075702.18",831.990642861975,1.37469596760402,0.071013135872599,19.3583335070611,1.73404941022225e-83,4.03767647584319e-82,"WDR62"
"ENSG00000132613.15",871.137636288379,1.27845218343761,0.0660537207956821,19.3547338141955,1.85952659621044e-83,4.32562169724328e-82,"MTSS2"
"ENSG00000185615.16",31.9696974120009,3.17637747677738,0.164160243782416,19.3492492676087,2.06832841595791e-83,4.80898962319769e-82,"PDIA2"
"ENSG00000168453.15",1310.5895098592,2.29281381390677,0.118501860901701,19.3483359371773,2.10530331257382e-83,4.89257305393313e-82,"HR"
"ENSG00000233029.3",7.00947463061942,3.08647325365806,0.159710988775036,19.325365632828,3.28647160424991e-83,7.62266397820358e-82,NA
"ENSG00000112183.15",722.526847879617,-3.32031953477194,0.171877768486653,-19.3179115833691,3.79704345752788e-83,8.79832902619688e-82,"RBM24"
"ENSG00000160678.12",137.187461109433,2.34170899479495,0.121221355334932,19.3176275609595,3.81798971225325e-83,8.84256801399809e-82,"S100A1"
"ENSG00000119862.13",1324.56112012078,1.08843136571677,0.0563538968282146,19.3142165311951,4.07873492621635e-83,9.43729414975639e-82,"LGALSL"
"ENSG00000110660.15",1242.25549108613,1.46164661023333,0.0757309753836088,19.3005121461791,5.31795308367717e-83,1.22866874370791e-81,"SLC35F2"
"ENSG00000125508.3",333.753894452866,-1.94525850540897,0.100799340738089,-19.2983256751987,5.54778518160167e-83,1.28114882302682e-81,"SRMS"
"ENSG00000143032.8",2.83584797491036,5.54173564656775,0.287245999372833,19.2926469251703,6.19204726547566e-83,1.42785376184109e-81,"BARHL2"
"ENSG00000103056.12",597.634589260582,-2.09276626686149,0.108480166815956,-19.2916947704552,6.3071505251039e-83,1.45299075889193e-81,"SMPD3"
"ENSG00000165917.10",24.6486211957071,2.91633790266632,0.151268432284289,19.2792234217477,8.02725734596177e-83,1.84836224556677e-81,"RAPSN"
"ENSG00000223695.1",6.32990333588623,1.65155395716289,0.0856855730464764,19.2745861227663,8.77998741531713e-83,2.02071071367871e-81,"MYH9-DT"
"ENSG00000110375.3",37.5466610200114,2.59814262273062,0.134913469597642,19.2578445316036,1.21324831744119e-82,2.78959366026124e-81,"UPK2"
"ENSG00000167771.6",396.283178649739,2.41470782585683,0.125418284822918,19.2532359158493,1.32615101683325e-82,3.04771872480613e-81,"RCOR2"
"ENSG00000230067.3",21.5401022560559,1.8520785922149,0.096198928213782,19.2525907159698,1.34277193429998e-82,3.08442992442018e-81,NA
"ENSG00000132429.10",40.9921217146566,3.22856054086829,0.167754775465053,19.2457146565158,1.53334207261909e-82,3.52048547987416e-81,"POPDC3"
"ENSG00000132016.11",336.488898922115,1.73609364589728,0.0902198953348508,19.2429135442218,1.6185002985269e-82,3.71421673416037e-81,"BRME1"
"ENSG00000224397.7",213.161752254647,2.04624141836406,0.106370155047715,19.2369882082637,1.81449915167524e-82,4.1600010118239e-81,"PELATON"
"ENSG00000280332.1",127.379766386108,-1.53538691264889,0.0798256281972813,-19.2342603161773,1.9125228713879e-82,4.38262749485222e-81,NA
"ENSG00000109062.12",20934.650591148,-1.5686064113555,0.0815754304338688,-19.2289075646022,2.12047894988594e-82,4.85683379842511e-81,"NHERF1"
"ENSG00000166578.10",199.339292074273,-1.25141959383267,0.065084512446892,-19.2276095615498,2.17421453478804e-82,4.97752129238777e-81,"DRC10"
"ENSG00000117479.15",3743.6814994795,-1.42060426198603,0.0739047059473652,-19.2221083052245,2.41744928064723e-82,5.53171323638313e-81,"SLC19A2"
"ENSG00000182107.7",3584.79266019496,-1.16864931437323,0.0608022701812865,-19.220488164156,2.49412513724832e-82,5.70442903692857e-81,"TMEM30B"
"ENSG00000276850.5",28.7561375703154,3.13554331643463,0.163192833091039,19.2137317371372,2.84091654537579e-82,6.49447685998731e-81,"ANXA8"
"ENSG00000180347.13",83.2033430420054,3.88288685413932,0.202155506388774,19.2074256274374,3.20783819552398e-82,7.32976425634652e-81,"ITPRID1"
"ENSG00000260456.7",18.6481608351663,1.4283104798303,0.0743787327448803,19.2032107447894,3.47906543115938e-82,7.94569890879778e-81,"C16orf95"
"ENSG00000113389.16",1004.17361467164,2.41284459075149,0.125662925033638,19.200926527101,3.63548936751529e-82,8.29897469931553e-81,"NPR3"
"ENSG00000153820.13",40.4339180493842,4.11668757260837,0.21443689856339,19.1976642088555,3.87113191598404e-82,8.82843939156054e-81,"SPHKAP"
"ENSG00000282556.3",15.5313023564747,2.40535590092251,0.125302666172337,19.1963664812547,3.96904965404558e-82,9.04742212487914e-81,"LOC101927825"
"ENSG00000214319.2",10.8834314169299,-5.80450323434297,0.302377252523629,-19.1962298284636,3.97950322033472e-82,9.06691686899674e-81,"CXADRP1"
"ENSG00000239402.3",26.84075664668,-6.82227914377941,0.355673606796334,-19.181291536445,5.30462256549405e-82,1.2068775585912e-80,NA
"ENSG00000180318.4",11.4532371465877,3.75730749478853,0.195900033605524,19.1797184800615,5.46755871169788e-82,1.24335466039455e-80,"ALX1"
"ENSG00000224244.1",16.1633987825631,-5.68343397399082,0.296521214157201,-19.1670400046916,6.97672167850719e-82,1.58579088028109e-80,"KRT224P"
"ENSG00000100604.13",430.904248686539,-5.63261556509349,0.293961187130504,-19.1610859245608,7.82240866001687e-82,1.7754745443609e-80,"CHGA"
"ENSG00000170442.12",287.010072217529,2.90787761145223,0.15179822056111,19.1562035490501,8.59160605988541e-82,1.94820693379817e-80,"KRT86"
"ENSG00000266242.1",25.3606010684095,-5.31903237245266,0.277698508525239,-19.1539824995828,8.96605180368265e-82,2.03214882301433e-80,"GRAMD4P7"
"ENSG00000143318.13",106.339132910688,-2.66867118301098,0.139405566570572,-19.1432182276595,1.10245574905052e-81,2.49514984836127e-80,"CASQ1"
"ENSG00000236307.2",7.60038828534994,1.78424273073011,0.0932163317354755,19.1408811901475,1.15303467039987e-81,2.60838540452364e-80,NA
"ENSG00000205838.14",71.4764676556376,-1.69764565075385,0.0887100845434618,-19.1370085993111,1.24199115766731e-81,2.80828982151166e-80,"TTC23L"
"ENSG00000213937.4",99.2154320594878,2.74996839382394,0.143712325165495,19.1352299857174,1.28510968218042e-81,2.90440878739988e-80,"CLDN9"
"ENSG00000109424.4",40.058903165007,-4.45329216935393,0.23278483798508,-19.1305078453578,1.40696885250585e-81,3.17830997960429e-80,"UCP1"
"ENSG00000113368.12",3808.62856359188,1.20205337821662,0.0628395481617442,19.1289309579792,1.45017616224354e-81,3.27436319360358e-80,"LMNB1"
"ENSG00000275465.7",5.12643877986838,4.51586640523584,0.23615750268107,19.1222652423392,1.64792592462341e-81,3.71910286642294e-80,"LOC158434"
"ENSG00000148346.12",1691.05046608661,3.61970016153961,0.189340368476536,19.1174243013485,1.80819180803005e-81,4.07693819146708e-80,"LCN2"
"ENSG00000233654.2",50.9342016640703,1.52930300631588,0.0800189241045446,19.1117666655684,2.0152941216666e-81,4.54174531096006e-80,"NEMP2-DT"
"ENSG00000234949.2",149.380774325433,-1.60579894890282,0.0840460625141923,-19.1061770280036,2.24312124930887e-81,5.05279749720322e-80,"RAB17-DT"
"ENSG00000256673.1",24.3806158682742,2.02781539647729,0.10613432164661,19.1061229300471,2.24544726976282e-81,5.05564891185928e-80,NA
"ENSG00000244405.8",1259.2577956974,1.35784354209145,0.0710697605982986,19.105784663695,2.26004616710576e-81,5.08611711046589e-80,"ETV5"
"ENSG00000106003.13",3573.50206473849,-1.79863552738136,0.0941559677205984,-19.1027246697595,2.39648589014174e-81,5.39062370958439e-80,"LFNG"
"ENSG00000180316.12",7.7657299194084,2.37049300592079,0.124122747882294,19.0979739521134,2.62476455145394e-81,5.90132707049431e-80,"PNPLA1"
"ENSG00000122584.13",459.492657483726,-5.78912988177971,0.30317357501484,-19.0951004931625,2.77323350347626e-81,6.23219538549822e-80,"NXPH1"
"ENSG00000164985.15",3527.8503346913,1.14757660588016,0.0601022828127278,19.0937274288879,2.84710687436918e-81,6.39519479595115e-80,"PSIP1"
"ENSG00000287051.1",41.0791090071081,2.22745448722591,0.1167076686786,19.0857594230595,3.31622030168984e-81,7.44191047184393e-80,NA
"ENSG00000177839.7",184.170933205573,1.91320437856892,0.100291542911888,19.0764278125603,3.96445900994432e-81,8.88825372859496e-80,"PCDHB9"
"ENSG00000238164.6",158.073056379378,-1.72974393941959,0.0906753259397613,-19.0762362472093,3.97901283147556e-81,8.9166910194819e-80,NA
"ENSG00000170681.7",40.3387715531993,1.72232602776845,0.0903041408608492,19.0725033353941,4.27349219959338e-81,9.56760669117415e-80,"CAVIN4"
"ENSG00000129151.9",400.319636153826,2.93576742207239,0.153943462784103,19.0704260445905,4.44667509430464e-81,9.95066143698289e-80,"BBOX1"
"ENSG00000226080.1",61.0221502504767,-4.53924872999891,0.238074411371767,-19.0665124565219,4.79218710750189e-81,1.0713784650513e-79,"RPL6P4"
"ENSG00000149573.9",1894.54421387386,1.50934564222777,0.0791645007334239,19.0659402667149,4.84489829801818e-81,1.0826554130159e-79,"MPZL2"
"ENSG00000184486.10",9.98543217928375,3.26588423627014,0.171323221121078,19.0627062396992,5.1538783410396e-81,1.15116157587426e-79,"POU3F2"
"ENSG00000063515.3",1.67989422038402,4.02422155155314,0.211125734855079,19.060781738974,5.34699253848923e-81,1.193736110407e-79,"GSC2"
"ENSG00000104368.19",9979.64590706428,-2.25165841338057,0.118133295296324,-19.060320020131,5.39438699847405e-81,1.20375354607502e-79,"PLAT"
"ENSG00000286296.1",5.47277050460376,2.93823325724285,0.154164954484536,19.0590219876307,5.52988364364813e-81,1.23341235413774e-79,NA
"ENSG00000152749.8",1312.45581327464,1.04551290231408,0.054856884246243,19.0589187971551,5.54079982712691e-81,1.23526938455447e-79,"GPR180"
"ENSG00000088826.18",723.297031630308,1.56348960214867,0.0820442341510834,19.0566664230118,5.78449861619827e-81,1.28899712855443e-79,"SMOX"
"ENSG00000206073.11",38.6846200646786,6.22007837463731,0.326409401086636,19.0560638079979,5.85149269332202e-81,1.30331682422441e-79,"SERPINB4"
"ENSG00000153944.12",8105.59590509531,-1.14562344903779,0.060140341688952,-19.049167611368,6.67552172487545e-81,1.48546712316442e-79,"MSI2"
"ENSG00000175895.4",5716.6783985578,-1.23960559886554,0.0650754271577715,-19.0487508573734,6.72887421596633e-81,1.49664097358576e-79,"PLEKHF2"
"ENSG00000144504.15",931.177733941464,-1.01524502207435,0.0533047080952291,-19.0460666299985,7.08284444154805e-81,1.57463684328253e-79,"ANKMY1"
"ENSG00000178750.3",64.318104529424,2.43445843570185,0.127821815167532,19.0457194846676,7.12995843486935e-81,1.58437245052943e-79,"STX19"
"ENSG00000101670.12",295.869687697458,2.206932001715,0.115927001949899,19.0372558989214,8.38049289935969e-81,1.86139061430724e-79,"LIPG"
"ENSG00000127995.17",3593.44681741376,-1.62544534488826,0.0853892998520532,-19.0357029241899,8.63264578055575e-81,1.91650362820001e-79,"CASD1"
"ENSG00000162949.16",2337.78673297688,-2.246227237007,0.118012146095865,-19.0338648293229,8.94088712560508e-81,1.98401156053387e-79,"CAPN13"
"ENSG00000187492.9",36.3828034111751,-3.91182908964176,0.205527716580268,-19.0330976022595,9.07277260480854e-81,2.01234096374653e-79,"CDHR4"
"ENSG00000166736.11",25.3374312874929,3.67865735034493,0.19332910831834,19.0279538469064,1.0008503612178e-80,2.21885407602945e-79,"HTR3A"
"ENSG00000185015.8",376.111017835973,1.80610298669678,0.0949309796412211,19.0254329358309,1.05016403238336e-80,2.3270990804956e-79,"CA13"
"ENSG00000175662.18",4240.69969014803,-1.06827369838478,0.0561646408708462,-19.0203957831999,1.15607546203787e-80,2.56060244116116e-79,"TOM1L2"
"ENSG00000253958.2",424.993740575129,1.58366985107561,0.083267621136124,19.0190356043277,1.18645798604064e-80,2.62667697215971e-79,"CLDN23"
"ENSG00000123080.12",1107.78600157693,1.24952261916198,0.0657171693942735,19.0136402812088,1.31502259306908e-80,2.90860307957724e-79,"CDKN2C"
"ENSG00000279255.1",24.4507179385124,-1.97246762481525,0.103754313789351,-19.0109456925319,1.38434224175729e-80,3.0605066519555e-79,NA
"ENSG00000062822.15",1267.81225354405,1.03550563617179,0.0544957297067232,19.0015922668531,1.65448249977747e-80,3.6526531003189e-79,"POLD1"
"ENSG00000204019.5",82.4253932867821,8.5446800283333,0.449727393801111,18.9996876910552,1.71562272509317e-80,3.78588157758065e-79,"CT83"
"ENSG00000160179.19",3246.93774660655,-1.27201025651527,0.0669649619953409,-18.9951613293497,1.8701194277777e-80,4.12108988689627e-79,"ABCG1"
"ENSG00000164398.15",106.771802795146,2.47890429972214,0.130501861365541,18.9951643124739,1.8700131685175e-80,4.12108988689627e-79,"ACSL6"
"ENSG00000225206.10",5.70072253842593,4.93232077778284,0.259769001161318,18.9873339610674,2.17073036695001e-80,4.78132189416837e-79,"MIR137HG"
"ENSG00000203362.2",43.8334050206961,1.21301476306659,0.063899846730541,18.9830621688616,2.35464101732089e-80,5.18401505969442e-79,NA
"ENSG00000121753.12",2112.37390660644,-2.12480952705734,0.111951576194894,-18.9797196187601,2.5093146388098e-80,5.52199756257143e-79,"ADGRB2"
"ENSG00000286498.1",3.85536466375345,4.84860183775418,0.255549354973979,18.9732501506328,2.83804796705538e-80,6.24252737107795e-79,"LOC124901457"
"ENSG00000254535.4",136.861791836149,1.49704607257059,0.0789116550112627,18.9711655693564,2.95286198043005e-80,6.49207603784084e-79,"PABPC4L"
"ENSG00000183571.11",9.59953840743309,3.67057465279312,0.193518638212033,18.9675510674655,3.16302593572347e-80,6.94772997682381e-79,"PGPEP1L"
"ENSG00000163362.11",695.374642863875,2.72692772117372,0.14383858329213,18.9582493011312,3.77501910630052e-80,8.28436889655559e-79,"INAVA"
"ENSG00000069764.10",37.9358894045192,-2.30294846655891,0.12147644306593,-18.9579840208937,3.79410510397034e-80,8.32242364733365e-79,"PLA2G10"
"ENSG00000113262.16",22.7351037913213,1.9750619788548,0.104201047108092,18.9543390749807,4.06630199081718e-80,8.91129333805602e-79,"GRM6"
"ENSG00000224842.2",151.237719473423,-2.11869704662126,0.111778876456649,-18.9543598377726,4.06469760391663e-80,8.91129333805602e-79,"LMX1B-DT"
"ENSG00000125879.5",23.0927098957992,-3.94858817838716,0.208355633187387,-18.9511947336502,4.31670744400703e-80,9.45571097300704e-79,"OTOR"
"ENSG00000123136.15",3983.38961592558,1.10894287072688,0.0585248446371845,18.9482411717895,4.56590671247448e-80,9.99698775930993e-79,"DDX39A"
"ENSG00000213759.10",1792.96748897362,-6.11003223477342,0.322621833881756,-18.938681741586,5.47508428497787e-80,1.19821176823194e-78,"UGT2B11"
"ENSG00000112299.8",139.996044930283,1.99990563988122,0.105615962715597,18.9356380272418,5.8008636882194e-80,1.26892562706476e-78,"VNN1"
"ENSG00000253955.2",101.941874464779,-2.64354941394345,0.13964289680547,-18.9307832651599,6.36095202392687e-80,1.39016828214941e-78,"LINC02995"
"ENSG00000134460.18",237.691657274561,2.17398856660542,0.114844784499544,18.9297979536376,6.48104687339453e-80,1.41576583715788e-78,"IL2RA"
"ENSG00000257718.1",12.1949096832904,2.07996145330995,0.109880211931581,18.9293542189842,6.53586742165845e-80,1.42708749879408e-78,NA
"ENSG00000074696.13",14059.5262582865,-1.01139616267606,0.0534387703011008,-18.9262619064277,6.93095940602993e-80,1.51266206496727e-78,"HACD3"
"ENSG00000286451.1",575.567168394141,-1.44163368371964,0.076176250483426,-18.9249756265347,7.10223469024062e-80,1.54933332879005e-78,NA
"ENSG00000169427.8",29.2774877184766,2.70077762672,0.142744667471578,18.9203398947127,7.75527672832587e-80,1.69024625842631e-78,"KCNK9"
"ENSG00000198689.13",813.772040044171,1.23137787761938,0.0650983992213977,18.9156398981716,8.47851263973367e-80,1.84618644863461e-78,"SLC9A6"
"ENSG00000235436.10",100.366653476704,-3.82394124750143,0.202191715281175,-18.9124526797932,9.00685375256261e-80,1.96033699177751e-78,NA
"ENSG00000154917.11",515.103847080109,1.7157898704809,0.090729301264986,18.9110887724102,9.2428607344594e-80,2.01078603943506e-78,"RAB6B"
"ENSG00000163637.13",1288.98745024875,-1.29849927984302,0.0686905510639179,-18.903608425484,1.06512623608834e-79,2.31612744278817e-78,"PRICKLE2"
"ENSG00000188176.12",38.0217713929311,2.93106163700053,0.155053974664816,18.9034924344033,1.06747075396255e-79,2.32016763191487e-78,"SMTNL2"
"ENSG00000018625.15",252.529160893937,-2.99989294815158,0.158697601641071,-18.9032028028785,1.07334754502865e-79,2.33187810386247e-78,"ATP1A2"
"ENSG00000129455.15",66.5375285581134,4.09735102970298,0.216849302350148,18.8949237341191,1.25568922382341e-79,2.72677832497573e-78,"KLK8"
"ENSG00000159527.3",9.93739465103022,5.87393566357035,0.311037244416467,18.8849913282584,1.51562853264588e-79,3.28974864980812e-78,"PGLYRP3"
"ENSG00000259390.4",7.43742515704087,-4.79599990194429,0.253971860996423,-18.8839814108849,1.54489381481708e-79,3.35174482926215e-78,NA
"ENSG00000112312.10",1045.6430755625,1.16513609836053,0.0617001676019218,18.8838400874009,1.54903376972304e-79,3.3591984255017e-78,"GMNN"
"ENSG00000228278.5",230.745875938579,4.19263748004344,0.222051702551564,18.8813570527335,1.62360385467455e-79,3.51930895535751e-78,"ORM2"
"ENSG00000271916.1",21.1948806347645,-2.28556127959143,0.121053155021153,-18.8806419724627,1.64573546227172e-79,3.5656604720287e-78,NA
"ENSG00000165325.14",35.1751224961783,2.39897006742053,0.127076374005173,18.8781753193782,1.72441222872952e-79,3.73442533839349e-78,"DEUP1"
"ENSG00000114805.18",738.85840007885,2.72529388603565,0.144508882286546,18.8590060549474,2.47835136367645e-79,5.36473633588918e-78,"PLCH1"
"ENSG00000234264.1",3.96949955903125,2.54457409928458,0.134931655099728,18.8582441785353,2.51431822512161e-79,5.4401221960696e-78,"DEPDC1-AS1"
"ENSG00000140104.14",1271.50810665703,-1.07219963198797,0.0568585126661778,-18.8573281591617,2.55825167704238e-79,5.5326688309805e-78,"CLBA1"
"ENSG00000102387.16",21.637012906081,2.0633217331187,0.109429145370932,18.8553216432849,2.65718003245664e-79,5.74141115576618e-78,"TAF7L"
"ENSG00000116977.19",5565.21676738102,-1.03439424600137,0.0548606946448282,-18.8549243260245,2.6772170566039e-79,5.78208558778398e-78,"LGALS8"
"ENSG00000101282.9",76.5486294790823,3.10832864603296,0.16487406844293,18.8527442513428,2.78987167112477e-79,6.02266230787357e-78,"RSPO4"
"ENSG00000116667.15",7641.97347145374,-1.5390353961461,0.0816575592351686,-18.8474332390192,3.0844977443351e-79,6.65266594003202e-78,"C1orf21"
"ENSG00000115109.14",2695.19142371038,-1.01800200476141,0.0540210941715806,-18.8445276863155,3.25860811389011e-79,7.02501108169428e-78,"EPB41L5"
"ENSG00000270804.1",132.835694389201,-1.50194203780149,0.0797068708422936,-18.8433195523784,3.33385697817115e-79,7.18398724437631e-78,NA
"ENSG00000150540.14",2479.2989337879,-1.00489418355194,0.0533355330765898,-18.8409888415086,3.48395627417537e-79,7.50403897229453e-78,"HNMT"
"ENSG00000130204.13",3955.24552781808,1.0327564647343,0.0548161134071149,18.8403810584691,3.52419357498122e-79,7.58727851061533e-78,"TOMM40"
"ENSG00000249064.1",7.30376814082082,-2.57982256926486,0.136963238856787,-18.8358758948625,3.83725900139726e-79,8.25010685300412e-78,"KRT18P25"
"ENSG00000288556.1",2.202056901568,4.9965327245333,0.265274307904368,18.8353435506259,3.87603779031916e-79,8.32972573713157e-78,NA
"ENSG00000196166.5",28.1054911100548,-3.35811216965365,0.178419210787791,-18.8214719414253,5.03657555263844e-79,1.08188819089491e-77,"LINC03042"
"ENSG00000159217.10",46.9869064594842,3.20457386051313,0.17026396904086,18.8212096696988,5.06156923176559e-79,1.08676745589917e-77,"IGF2BP1"
"ENSG00000182022.18",4552.15202623571,-1.14004890046068,0.0605861754607682,-18.8169808011549,5.48207401955224e-79,1.17652413938068e-77,"CHST15"
"ENSG00000177519.4",29.1468846324765,3.41614815957774,0.181610009151257,18.8103517837089,6.21241686811048e-79,1.33266542145562e-77,"RPRM"
"ENSG00000198732.11",660.858036916134,3.09096873139891,0.164338690234721,18.8085272371598,6.42993975458164e-79,1.3787074508846e-77,"SMOC1"
"ENSG00000143653.10",6568.44979405675,-1.32214907091867,0.070300407314835,-18.8071324394684,6.6013358720297e-79,1.41482203923362e-77,"SCCPDH"
"ENSG00000237233.2",11.8742181094838,-3.13592929314948,0.166797455527878,-18.8008221301994,7.43549130275869e-79,1.59288532684031e-77,"TMEM26-AS1"
"ENSG00000165424.7",2030.54372567921,-1.28469090718889,0.0683448067430669,-18.7971986228378,7.96115973136959e-79,1.70473203461977e-77,"ZCCHC24"
"ENSG00000099812.9",2579.7651549536,-2.2426825855367,0.119314846349591,-18.7963413954845,8.09084471238642e-79,1.7317240206444e-77,"MISP"
"ENSG00000213190.4",444.488254131797,1.60171412946321,0.0852187821642591,18.7953182242842,8.24839490071344e-79,1.76386191762476e-77,"MLLT11"
"ENSG00000185269.12",66.5966186816675,2.67543661208396,0.142361076046816,18.7933154649949,8.56569337992524e-79,1.83089296373149e-77,"NOTUM"
"ENSG00000104998.4",1411.30266185495,1.6431025951185,0.0874373512959581,18.7917700017802,8.81883738781414e-79,1.88415725140095e-77,"IL27RA"
"ENSG00000136425.14",254.171252523245,1.78123744777065,0.0947916419696943,18.7910812679047,8.93404074941363e-79,1.90791581378096e-77,"CIB2"
"ENSG00000286534.1",5.51961293792568,3.83738721901925,0.204230906095649,18.7894540174153,9.21222469540823e-79,1.96644296799433e-77,NA
"ENSG00000164379.7",150.742298223122,2.44071799407261,0.129905002800926,18.7884834413414,9.38224304348783e-79,2.00183903362328e-77,"FOXQ1"
"ENSG00000007933.13",293.569106862151,2.38272219191515,0.126834107033877,18.7861313304215,9.80736067438926e-79,2.0916082669034e-77,"FMO3"
"ENSG00000092929.12",1623.90089505703,1.75782358394867,0.0935909254261337,18.7819874196674,1.06035837473908e-78,2.26040723362461e-77,"UNC13D"
"ENSG00000147606.9",72.1702755278121,2.62987065486384,0.140043541536648,18.7789499323368,1.12278612524376e-78,2.39241742424036e-77,"SLC26A7"
"ENSG00000134438.10",2.24436680588746,4.04865773273198,0.215597348766095,18.7787918353506,1.12613392664926e-78,2.39847916749099e-77,"RAX"
"ENSG00000171962.18",434.239760477066,-1.5094139616379,0.0803810800493622,-18.7782244367824,1.13823111949631e-78,2.42316193729556e-77,"DRC3"
"ENSG00000198515.16",103.527541096246,2.50775914142034,0.133548307978458,18.7779177391364,1.14482391527264e-78,2.43610968530149e-77,"CNGA1"
"ENSG00000269846.1",2.42657002920595,2.91050643617412,0.155008847618069,18.7763890958367,1.17825598163354e-78,2.50613260464579e-77,NA
"ENSG00000238279.1",13.6169066662223,2.36857126321643,0.126188102681232,18.7701630572873,1.32478249587781e-78,2.81528087704656e-77,NA
"ENSG00000105376.5",62.5317640001381,2.6723350903217,0.142390824471514,18.7676073949296,1.39006516578394e-78,2.94883110051568e-77,"ICAM5"
"ENSG00000286417.1",7.45030880622111,3.41338383158094,0.181876357783852,18.7676060438681,1.39010051250011e-78,2.94883110051568e-77,NA
"ENSG00000181458.10",2296.88047822819,1.93998567905018,0.10337339145949,18.7667798420876,1.41188447777833e-78,2.99370987513629e-77,"TMEM45A"
"ENSG00000150556.17",1052.02497222591,-2.25766272866256,0.12030262138588,-18.7665297950651,1.41854417477143e-78,3.00649404721445e-77,"LYPD6B"
"ENSG00000172782.12",17.9677606004353,4.14014355931179,0.220648144106858,18.7635548718087,1.50022234179172e-78,3.17819203967223e-77,"FADS6"
"ENSG00000188162.12",4.41212863128603,3.92623862960491,0.209259017085276,18.7625779968417,1.52805283335318e-78,3.23571294245619e-77,"OTOG"
"ENSG00000166743.9",506.454849228531,-2.64023784904151,0.140722197035913,-18.7620567661242,1.54311235732916e-78,3.2661517525058e-77,"ACSM1"
"ENSG00000167549.18",501.180472867397,-3.10006313394044,0.165231190675614,-18.7619729741376,1.54554706600343e-78,3.2698537238911e-77,"CORO6"
"ENSG00000112559.15",2097.62982109949,2.23259632741227,0.1190289748215,18.7567466724834,1.70522496225871e-78,3.60607817185061e-77,"MDFI"
"ENSG00000165078.13",207.256337769852,-4.09782957311321,0.218478541938094,-18.7562107324679,1.72250186323524e-78,3.64099939503984e-77,"CPA6"
"ENSG00000233508.3",149.578594218593,-3.98472197339748,0.212457421267065,-18.7553908431778,1.74927069373756e-78,3.69594468640953e-77,"PTPRT-DT"
"ENSG00000254860.6",220.299558068956,-1.48079183001468,0.078953102545877,-18.7553342714334,1.75113294848858e-78,3.69824078452503e-77,NA
"ENSG00000183580.10",1997.71197885893,-1.64214261388442,0.0875805854186322,-18.7500757848904,1.93315361003188e-78,4.08084533871582e-77,"FBXL7"
